GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
8600000US98243,98243,ZCTA5 98243,507,5,502,490,471,8,1,5,3,2,12,12,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98244,98244,ZCTA5 98244,3001,101,2900,2755,2510,9,202,23,6,5,145,116,10,49,20,3,2,0,0,1,0,27,2,0,2,0,0,26,2,0,2,0,14,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98245,98245,ZCTA5 98245,3651,203,3448,3354,3258,9,18,51,7,11,94,89,9,47,30,0,1,0,0,0,0,1,0,0,1,0,0,5,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98247,98247,ZCTA5 98247,9072,1626,7446,7188,6713,31,315,105,10,14,258,217,30,81,39,6,4,5,3,0,0,46,0,0,1,2,0,41,10,4,0,0,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98248,98248,ZCTA5 98248,22361,2274,20087,19489,18012,160,623,601,58,35,598,540,92,210,160,25,8,9,6,1,0,6,8,1,9,2,3,51,21,7,0,0,11,1,0,7,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98249,98249,ZCTA5 98249,4561,106,4455,4340,4208,20,22,69,12,9,115,105,19,50,20,8,1,3,0,0,0,0,0,0,3,0,1,10,4,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98250,98250,ZCTA5 98250,7664,504,7160,7002,6844,19,37,82,4,16,158,153,15,90,36,6,2,0,0,0,0,1,0,0,0,3,0,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98251,98251,ZCTA5 98251,4567,319,4248,4110,3981,21,50,43,15,0,138,127,10,70,30,6,5,1,0,0,1,0,0,0,3,1,0,9,3,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98252,98252,ZCTA5 98252,8777,471,8306,7998,7748,40,88,98,15,9,308,288,54,148,64,14,1,5,0,0,0,0,1,0,1,0,0,20,10,1,0,0,3,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98253,98253,ZCTA5 98253,1837,41,1796,1767,1728,11,8,18,0,2,29,27,4,7,14,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98255,98255,ZCTA5 98255,245,13,232,220,214,0,6,0,0,0,12,12,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98256,98256,ZCTA5 98256,420,9,411,405,398,1,1,4,1,0,6,6,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98257,98257,ZCTA5 98257,4134,139,3995,3915,3154,9,713,33,3,3,80,75,9,52,5,2,1,2,0,0,0,1,1,0,2,0,0,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98258,98258,ZCTA5 98258,30524,2073,28451,27402,25864,349,231,819,98,41,1049,964,179,290,335,65,16,14,14,1,10,12,1,4,21,2,0,75,15,12,1,1,3,10,0,26,3,0,1,0,0,1,0,0,2,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0
8600000US98260,98260,ZCTA5 98260,5278,138,5140,5020,4868,21,30,85,8,8,120,109,18,51,29,6,0,0,1,0,0,0,0,0,3,1,0,10,3,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98261,98261,ZCTA5 98261,2383,109,2274,2233,2171,8,20,29,0,5,41,41,1,19,15,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98262,98262,ZCTA5 98262,964,33,931,909,889,6,5,6,2,1,22,18,5,9,2,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98263,98263,ZCTA5 98263,76,2,74,72,70,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98264,98264,ZCTA5 98264,18893,2142,16751,16471,15768,89,119,450,24,21,280,258,46,88,84,6,8,2,1,0,0,8,0,1,11,3,0,21,5,0,0,0,3,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98266,98266,ZCTA5 98266,3642,267,3375,3261,3124,20,80,28,3,6,114,105,19,62,11,2,4,3,0,0,0,2,0,0,1,1,0,9,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98267,98267,ZCTA5 98267,534,15,519,503,476,1,21,3,0,2,16,14,1,9,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98270,98270,ZCTA5 98270,45899,4762,41137,39144,34430,770,821,2764,275,84,1993,1832,351,487,680,69,22,44,34,5,2,32,6,1,65,33,1,148,31,17,2,1,35,5,1,46,1,0,2,0,0,3,0,2,1,1,0,0,6,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0
8600000US98271,98271,ZCTA5 98271,27184,2232,24952,23772,19966,336,2544,785,107,34,1180,1067,138,466,331,36,8,20,11,2,3,28,3,1,13,7,0,104,23,9,0,0,18,14,0,27,3,0,5,0,0,0,0,0,5,0,0,0,7,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98272,98272,ZCTA5 98272,27942,3584,24358,23616,21858,656,301,667,84,50,742,661,93,248,196,35,17,3,3,0,0,6,0,0,56,3,1,81,17,1,2,0,19,4,1,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98273,98273,ZCTA5 98273,28717,9121,19596,19030,17842,211,266,631,40,40,566,526,105,202,146,22,18,9,5,1,0,5,0,1,10,2,0,39,16,3,0,0,8,1,2,7,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98274,98274,ZCTA5 98274,16613,2973,13640,13345,12784,72,108,315,38,28,295,270,46,113,74,13,9,0,3,0,0,2,0,1,6,3,0,22,1,3,0,0,4,0,3,8,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8600000US98275,98275,ZCTA5 98275,20256,882,19374,18593,14651,331,103,3435,34,39,781,736,94,96,392,27,20,12,21,1,8,4,2,0,29,29,1,40,17,5,0,0,2,0,0,13,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
8600000US98276,98276,ZCTA5 98276,450,18,432,418,402,0,9,6,1,0,14,10,0,4,2,0,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98277,98277,ZCTA5 98277,37823,2934,34889,32868,28136,1327,298,2769,280,58,2021,1849,369,370,802,69,14,21,94,15,6,18,7,0,54,9,1,153,35,24,2,2,15,8,3,45,1,0,3,5,0,9,0,0,1,0,0,0,16,6,0,1,6,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98278,98278,ZCTA5 98278,1065,153,912,876,671,123,11,65,6,0,36,33,8,8,12,1,0,1,0,0,0,1,0,0,2,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98279,98279,ZCTA5 98279,608,12,596,587,578,0,2,7,0,0,9,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98280,98280,ZCTA5 98280,480,15,465,459,449,0,6,3,0,1,6,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98281,98281,ZCTA5 98281,1314,32,1282,1265,1186,9,11,58,0,1,17,15,1,6,5,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98282,98282,ZCTA5 98282,15661,454,15207,14897,14473,60,105,208,36,15,310,273,36,115,83,15,11,4,0,1,0,1,1,2,4,0,0,32,6,1,4,1,5,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98283,98283,ZCTA5 98283,434,3,431,416,401,1,8,5,1,0,15,15,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98284,98284,ZCTA5 98284,24331,2283,22048,21523,20619,129,469,249,34,23,525,484,76,237,104,15,4,20,6,3,2,3,2,0,12,0,0,40,16,3,2,0,14,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98286,98286,ZCTA5 98286,240,4,236,236,232,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98288,98288,ZCTA5 98288,333,4,329,326,316,2,4,3,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98290,98290,ZCTA5 98290,32714,1785,30929,30067,29158,136,223,445,41,64,862,801,113,321,275,34,13,6,5,0,4,14,1,1,11,2,1,54,15,4,0,1,9,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98292,98292,ZCTA5 98292,20987,1002,19985,19440,18767,128,202,271,53,19,545,517,59,234,180,22,2,4,2,1,1,2,0,2,7,0,1,23,5,3,0,0,10,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98294,98294,ZCTA5 98294,6595,691,5904,5731,5544,16,62,87,9,13,173,158,26,70,47,1,0,2,2,0,0,0,0,0,7,3,0,15,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98295,98295,ZCTA5 98295,2409,300,2109,2047,1989,7,26,23,0,2,62,56,4,42,8,0,0,0,0,0,0,1,0,0,0,1,0,6,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98296,98296,ZCTA5 98296,27956,1399,26557,25678,22503,231,113,2741,40,50,879,834,109,147,448,44,11,4,18,1,1,1,1,0,26,23,0,45,13,6,2,0,12,2,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98297,98297,ZCTA5 98297,106,2,104,104,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98303,98303,ZCTA5 98303,1037,43,994,973,954,5,3,9,0,2,21,19,6,8,1,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98304,98304,ZCTA5 98304,759,17,742,731,698,3,11,19,0,0,11,7,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98305,98305,ZCTA5 98305,358,9,349,338,328,1,5,2,0,2,11,11,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98310,98310,ZCTA5 98310,18703,1405,17298,16100,13298,963,229,1297,282,31,1198,1083,275,239,336,59,25,23,40,19,2,15,5,0,30,13,2,103,16,14,7,3,19,2,7,30,1,0,1,0,0,0,1,2,0,0,0,0,10,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98311,98311,ZCTA5 98311,25880,1648,24232,22623,18373,872,225,2643,452,58,1609,1443,253,223,639,111,13,15,41,24,6,16,8,0,79,9,6,148,40,10,7,2,15,4,0,50,2,0,3,2,2,11,0,0,0,0,0,0,12,7,0,0,2,0,0,1,0,0,1,0,0,0,1,0,6,3,0,0,3,0,0,0,0
8600000US98312,98312,ZCTA5 98312,30203,2212,27991,26328,23321,1075,436,1154,296,46,1663,1498,388,423,443,91,15,27,27,16,5,17,4,1,39,2,0,153,37,18,4,3,25,4,0,51,2,0,2,0,1,4,0,0,1,0,0,1,12,4,1,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98314,98314,ZCTA5 98314,3329,484,2845,2720,1971,507,41,180,16,5,125,109,36,15,32,4,1,4,6,3,1,1,2,0,4,0,0,13,10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98315,98315,ZCTA5 98315,6054,829,5225,4895,4210,434,40,173,26,12,330,301,86,57,106,12,2,5,17,5,2,1,2,0,5,1,0,29,5,10,1,1,3,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98320,98320,ZCTA5 98320,1250,24,1226,1181,1137,10,13,21,0,0,45,43,1,24,13,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98321,98321,ZCTA5 98321,15152,549,14603,14181,13795,75,138,148,18,7,422,366,56,163,104,20,2,5,3,0,0,3,0,2,8,0,0,50,7,7,1,1,7,4,1,21,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98323,98323,ZCTA5 98323,702,27,675,663,646,4,5,7,1,0,12,12,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98325,98325,ZCTA5 98325,1848,83,1765,1688,1621,8,38,19,1,1,77,74,3,52,14,1,2,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98326,98326,ZCTA5 98326,1412,146,1266,1194,851,240,92,8,1,2,72,70,0,24,4,1,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98327,98327,ZCTA5 98327,8267,793,7474,6887,5281,626,44,822,84,30,587,520,130,36,245,20,5,12,38,3,1,2,0,0,12,11,5,62,20,11,0,0,8,3,0,16,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98328,98328,ZCTA5 98328,10433,405,10028,9625,9343,57,98,98,17,12,403,384,54,204,104,11,6,1,1,0,0,0,0,0,1,0,2,18,8,2,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98329,98329,ZCTA5 98329,10545,449,10096,9669,9280,83,74,175,39,18,427,389,76,180,102,16,4,1,1,1,0,0,0,3,4,0,1,35,9,6,0,0,3,1,0,14,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98330,98330,ZCTA5 98330,149,3,146,142,140,1,1,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98331,98331,ZCTA5 98331,6261,1133,5128,4898,4230,93,497,61,10,7,230,223,16,159,9,4,5,5,1,0,1,3,4,5,11,0,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98332,98332,ZCTA5 98332,15855,620,15235,14730,13866,230,133,448,37,16,505,457,77,116,184,27,6,4,7,1,0,0,1,4,25,5,0,45,22,4,0,0,5,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98333,98333,ZCTA5 98333,3633,117,3516,3410,3313,22,22,47,4,2,106,94,10,36,41,2,0,1,1,0,0,1,0,0,2,0,0,12,1,0,0,0,1,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98335,98335,ZCTA5 98335,24925,1220,23705,22935,21807,222,149,632,86,39,770,679,134,196,262,31,4,7,15,1,1,7,0,0,18,3,0,85,30,12,1,2,9,9,0,20,2,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98336,98336,ZCTA5 98336,970,32,938,916,902,3,9,2,0,0,22,22,4,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98337,98337,ZCTA5 98337,6697,707,5990,5584,4733,361,122,278,80,10,406,370,96,111,85,26,7,11,13,8,1,0,2,0,7,3,0,36,10,11,1,0,7,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98338,98338,ZCTA5 98338,24098,1366,22732,21677,20187,525,271,425,209,60,1055,953,156,343,300,39,19,12,21,10,6,7,2,0,37,1,0,82,16,10,8,0,15,2,0,25,2,0,2,0,0,2,0,0,0,0,0,0,17,9,1,1,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98339,98339,ZCTA5 98339,3326,112,3214,3056,2876,35,74,52,14,5,158,151,23,99,20,4,1,3,0,0,0,0,0,1,0,0,0,7,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98340,98340,ZCTA5 98340,2537,57,2480,2398,2311,11,32,39,4,1,82,74,6,45,18,1,0,0,1,0,0,0,1,0,0,2,0,8,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98342,98342,ZCTA5 98342,1370,38,1332,1276,1221,7,22,18,4,4,56,55,0,33,15,3,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98345,98345,ZCTA5 98345,554,18,536,522,506,5,2,8,0,1,14,12,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98346,98346,ZCTA5 98346,9297,495,8802,8492,7580,35,681,155,20,21,310,285,36,117,100,6,3,5,3,0,0,4,5,0,6,0,0,24,3,0,2,0,8,0,0,8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8600000US98349,98349,ZCTA5 98349,4614,157,4457,4269,4109,34,55,50,17,4,188,178,36,81,47,4,2,3,2,0,0,2,0,0,0,1,0,8,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98350,98350,ZCTA5 98350,460,31,429,407,56,2,347,0,2,0,22,21,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98351,98351,ZCTA5 98351,1115,40,1075,1047,986,5,26,24,3,3,28,27,2,13,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98353,98353,ZCTA5 98353,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98354,98354,ZCTA5 98354,6976,373,6603,6299,5598,210,78,345,58,10,304,276,71,61,108,10,5,3,5,1,0,0,0,0,10,1,1,28,4,5,1,0,7,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98355,98355,ZCTA5 98355,628,9,619,611,591,5,8,1,1,5,8,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98356,98356,ZCTA5 98356,2149,68,2081,2037,1988,9,25,11,2,2,44,43,2,21,13,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98357,98357,ZCTA5 98357,1414,122,1292,1151,154,3,989,3,2,0,141,119,0,103,2,0,0,6,0,0,0,8,0,0,0,0,0,22,5,0,0,0,13,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
