GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",5729,448,5436,473,2845,426,1367,463,43,66,643,356,0,17,0,17,538,265,0,17,538,265,293,171,132,103,0,17,0,17,21,35,0,17,15,25,125,126,21,33,104,121
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",3675,314,3533,324,1332,233,1017,356,41,44,886,191,11,17,0,12,246,92,9,15,237,89,142,84,88,66,0,12,0,12,0,12,0,12,8,20,46,50,22,36,24,35
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",2420,255,2321,248,508,140,234,152,54,84,1370,238,0,12,0,12,155,97,0,12,155,97,99,95,88,93,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",2869,288,2634,279,1247,217,255,104,145,94,818,166,4,8,17,20,148,77,8,12,140,73,235,105,114,70,10,15,19,24,28,45,0,12,43,52,21,33,0,12,21,33
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",2665,287,2495,299,1339,220,323,158,33,36,513,106,0,12,10,21,277,85,0,12,277,85,170,91,102,68,0,12,0,12,0,12,0,12,68,60,0,12,0,12,0,12
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",6754,669,5347,444,1957,285,589,211,112,124,2088,419,15,19,0,17,586,200,0,17,586,200,1407,579,317,229,54,92,16,24,0,17,0,17,991,561,29,33,29,33,0,17
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",6614,360,6369,380,4202,372,1165,323,12,18,604,178,0,17,57,91,329,172,0,17,329,172,245,109,118,70,21,35,0,17,0,17,0,17,23,33,83,82,0,17,83,82
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",5783,535,5497,551,4775,577,75,70,11,20,321,143,0,17,0,17,315,138,18,28,297,138,286,168,138,125,0,17,0,17,0,17,0,17,75,81,73,88,20,34,53,82
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",6254,596,5729,583,4905,595,122,119,33,35,388,123,0,17,0,17,281,166,0,17,281,166,525,246,350,198,0,17,0,17,14,22,0,17,103,106,58,74,58,74,0,17
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",5551,312,5302,310,4596,310,16,24,15,28,235,69,0,17,84,62,356,213,0,17,356,213,249,170,212,155,0,17,0,17,20,39,0,17,17,27,0,17,0,17,0,17
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",7326,442,6971,517,6183,560,36,39,0,17,483,160,0,17,0,17,269,189,0,17,269,189,355,254,162,121,0,17,0,17,18,30,0,17,49,54,126,140,0,17,126,140
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",5675,436,5189,473,4224,446,136,91,0,17,517,193,0,17,0,17,312,147,0,17,312,147,486,226,232,163,0,17,0,17,0,17,0,17,113,93,141,123,86,85,55,87
1400000US53033010001,53033010001,"Census Tract 100.01, King County, Washington",4276,360,4044,330,1486,184,1233,332,24,26,1167,160,0,12,0,12,134,67,0,12,134,67,232,226,194,222,9,13,0,12,0,12,0,12,0,12,29,25,0,12,29,25
1400000US53033010002,53033010002,"Census Tract 100.02, King County, Washington",4817,332,3896,347,1876,245,261,139,0,12,1398,207,14,21,86,139,261,128,0,12,261,128,921,302,537,319,0,12,98,156,0,12,0,12,226,190,60,47,44,44,16,18
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",8025,572,7422,615,2957,332,2392,588,36,55,1572,282,88,101,0,17,377,182,0,17,377,182,603,283,175,143,64,85,0,17,43,52,0,17,123,101,198,247,28,51,170,239
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",4570,272,4420,264,2864,286,506,152,5,8,833,147,0,12,19,22,193,88,9,13,184,86,150,84,97,61,0,12,0,12,0,12,0,12,53,60,0,12,0,12,0,12
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",7084,733,6754,729,2780,417,2110,700,32,55,1423,341,0,17,0,17,409,185,0,17,409,185,330,144,302,143,0,17,28,32,0,17,0,17,0,17,0,17,0,17,0,17
1400000US53033010401,53033010401,"Census Tract 104.01, King County, Washington",4303,332,4006,319,801,176,715,233,0,12,2353,267,0,12,0,12,137,75,0,12,137,75,297,202,82,86,10,16,0,12,0,12,0,12,191,184,14,23,14,23,0,12
1400000US53033010402,53033010402,"Census Tract 104.02, King County, Washington",4938,479,4430,333,1264,139,365,89,0,12,2468,297,0,12,8,18,325,128,0,12,325,128,508,454,296,315,52,92,0,12,0,12,0,12,151,148,9,20,9,20,0,12
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",7468,422,7191,402,5856,462,141,113,17,25,670,204,0,17,0,17,507,230,18,28,489,230,277,147,209,120,22,37,0,17,0,17,0,17,27,32,19,32,0,17,19,32
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",8328,440,7722,412,6383,416,253,156,68,72,551,165,16,25,31,35,420,167,0,17,420,167,606,217,281,141,0,17,0,17,17,23,0,17,201,214,107,93,0,17,107,93
1400000US53033010701,53033010701,"Census Tract 107.01, King County, Washington",3736,263,3484,259,1647,238,1181,253,0,12,407,173,127,137,0,12,122,70,0,12,122,70,252,96,80,90,25,42,0,12,0,12,0,12,125,60,22,19,14,18,8,14
1400000US53033010702,53033010702,"Census Tract 107.02, King County, Washington",4600,354,4189,428,1356,261,1708,466,0,12,813,260,0,12,6,12,306,216,0,12,306,216,411,276,158,159,61,73,0,12,0,12,0,12,192,228,0,12,0,12,0,12
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",4970,325,4484,359,2360,181,538,190,0,12,1144,253,109,150,0,12,333,147,6,10,327,145,486,151,170,105,0,12,0,12,34,44,0,12,125,70,157,105,86,74,71,84
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",1045,88,940,103,824,99,18,18,6,8,27,30,0,12,0,12,65,33,0,12,65,33,105,74,25,22,0,12,0,12,0,12,18,27,62,62,0,12,0,12,0,12
1400000US53033011001,53033011001,"Census Tract 110.01, King County, Washington",4697,403,4359,477,666,153,1606,408,9,15,1950,241,22,50,14,22,92,74,0,12,92,74,338,234,145,155,7,13,0,12,16,27,0,12,164,176,6,20,0,12,6,20
1400000US53033011002,53033011002,"Census Tract 110.02, King County, Washington",4957,555,4869,555,385,94,1737,568,104,104,2537,250,37,61,0,12,69,92,0,12,69,92,88,54,48,45,13,19,0,12,0,12,0,12,27,24,0,12,0,12,0,12
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",5450,397,5153,412,1091,192,1329,391,17,23,2275,358,49,56,0,17,392,167,0,17,392,167,297,160,124,99,40,49,32,41,0,17,0,17,83,105,18,22,0,17,18,22
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",4480,572,3767,619,1891,329,473,192,0,12,1071,418,0,12,15,22,317,147,0,12,317,147,713,364,75,61,0,12,6,10,32,51,0,12,472,342,128,205,0,12,128,205
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",3719,405,2434,317,1243,167,156,98,17,28,362,163,156,102,117,175,383,241,0,12,383,241,1285,365,454,334,44,62,0,12,0,12,0,12,408,298,379,406,19,22,360,403
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",7054,502,6143,522,3216,306,381,172,26,30,1269,334,18,31,0,17,1233,438,0,17,1233,438,911,380,238,206,22,38,27,48,152,227,0,17,251,222,221,297,221,297,0,17
1400000US53033011401,53033011401,"Census Tract 114.01, King County, Washington",4253,294,3458,315,1778,251,824,254,29,38,489,155,7,12,22,23,309,159,0,12,309,159,795,349,357,181,4,8,0,12,0,12,0,12,373,326,61,50,8,12,53,53
1400000US53033011402,53033011402,"Census Tract 114.02, King County, Washington",4371,220,3444,274,1914,226,433,228,54,60,567,190,116,94,96,133,264,136,0,12,264,136,927,268,430,230,20,29,36,59,0,12,0,12,410,246,31,35,0,12,31,35
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",4421,264,4244,297,3420,316,212,139,0,12,403,154,0,12,8,12,201,94,26,28,175,89,177,116,59,57,0,12,0,12,0,12,0,12,89,102,29,29,0,12,29,29
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",6899,449,6578,431,5937,393,34,36,118,66,191,142,0,17,0,17,298,190,0,17,298,190,321,170,209,140,0,17,0,17,19,30,0,17,43,40,50,56,0,17,50,56
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",5679,389,5151,386,656,180,1467,329,27,46,2164,371,225,219,0,17,612,332,25,40,587,331,528,246,267,174,0,17,0,17,0,17,0,17,108,96,153,142,38,44,115,136
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",8415,688,7168,590,1685,242,2536,637,33,44,2046,381,0,17,0,17,868,420,28,42,840,424,1247,565,429,483,66,131,18,27,0,17,0,17,672,492,62,60,0,17,62,60
1400000US53033011900,53033011900,"Census Tract 119, King County, Washington",7597,632,7047,639,1821,270,1803,396,27,38,2747,426,281,354,0,17,368,258,0,17,368,258,550,136,380,178,44,50,79,123,0,17,0,17,47,55,0,17,0,17,0,17
1400000US53033012000,53033012000,"Census Tract 120, King County, Washington",3615,221,3416,245,2807,269,260,230,99,101,72,42,23,38,0,12,155,97,0,12,155,97,199,108,70,63,0,12,0,12,7,11,0,12,60,85,62,56,30,46,32,31
1400000US53033012100,53033012100,"Census Tract 121, King County, Washington",2663,148,2419,192,2030,201,98,108,18,21,68,44,117,161,0,12,88,52,1,3,87,52,244,135,81,55,0,12,8,15,0,12,0,12,102,89,53,60,0,12,53,60
1400000US53033020100,53033020100,"Census Tract 201, King County, Washington",3172,200,3100,190,2605,226,105,75,8,17,295,70,0,12,0,12,87,62,0,12,87,62,72,53,32,30,0,12,4,7,0,12,0,12,17,20,19,22,19,22,0,12
1400000US53033020200,53033020200,"Census Tract 202, King County, Washington",5189,265,4835,259,4007,271,73,95,14,23,472,169,0,17,4,20,265,166,0,17,265,166,354,142,201,111,0,17,0,17,0,17,0,17,52,73,101,83,0,17,101,83
1400000US53033020300,53033020300,"Census Tract 203, King County, Washington",7065,429,6072,345,4002,377,584,313,0,17,1200,301,0,17,0,17,286,165,0,17,286,165,993,451,559,354,0,17,48,75,47,73,0,17,339,335,0,17,0,17,0,17
1400000US53033020401,53033020401,"Census Tract 204.01, King County, Washington",3592,255,3443,260,2670,299,162,114,80,53,369,157,0,12,0,12,162,90,0,12,162,90,149,111,121,102,12,18,0,12,0,12,0,12,0,12,16,20,0,12,16,20
1400000US53033020402,53033020402,"Census Tract 204.02, King County, Washington",5601,416,5005,418,4104,357,53,80,3,7,536,148,0,17,17,26,292,147,0,17,292,147,596,453,217,227,0,17,0,17,19,31,0,17,267,351,93,94,71,87,22,35
1400000US53033020500,53033020500,"Census Tract 205, King County, Washington",6608,357,5592,533,4017,436,218,175,134,124,922,228,43,48,0,17,258,126,12,19,246,125,1016,509,481,389,0,17,0,17,0,17,0,17,485,437,50,47,37,44,13,21
1400000US53033020600,53033020600,"Census Tract 206, King County, Washington",3691,218,3542,238,2396,232,273,186,35,42,659,136,31,43,0,12,148,83,0,12,148,83,149,88,79,59,0,12,0,12,0,12,0,12,70,80,0,12,0,12,0,12
1400000US53033020700,53033020700,"Census Tract 207, King County, Washington",3834,227,3043,281,1971,278,259,194,8,14,634,215,0,12,23,25,148,87,0,12,148,87,791,326,434,260,0,12,0,12,19,31,0,12,328,253,10,15,10,15,0,12
1400000US53033020800,53033020800,"Census Tract 208, King County, Washington",4329,170,4197,172,3467,194,85,47,20,32,429,61,0,12,0,12,196,145,0,12,196,145,132,77,122,76,0,12,0,12,0,12,0,12,10,17,0,12,0,12,0,12
1400000US53033020900,53033020900,"Census Tract 209, King County, Washington",3664,288,3482,301,2448,375,374,302,7,11,457,131,13,34,26,32,157,95,0,12,157,95,182,131,104,104,0,12,0,12,5,12,0,12,73,87,0,12,0,12,0,12
1400000US53033021000,53033021000,"Census Tract 210, King County, Washington",5842,393,5281,396,3336,216,621,292,244,217,830,232,31,44,0,17,219,149,0,17,219,149,561,299,226,133,99,161,0,17,73,115,0,17,45,53,118,163,18,42,100,125
1400000US53033021100,53033021100,"Census Tract 211, King County, Washington",4562,435,4111,378,2526,283,472,140,0,12,788,220,5,12,9,13,311,153,0,12,311,153,451,326,39,30,6,11,6,13,0,12,0,12,298,253,102,130,92,129,10,15
1400000US53033021300,53033021300,"Census Tract 213, King County, Washington",4114,330,3776,288,2805,284,177,136,0,12,617,145,0,12,0,12,177,114,8,12,169,113,338,273,195,248,31,47,0,12,0,12,0,12,75,120,37,34,37,34,0,12
1400000US53033021400,53033021400,"Census Tract 214, King County, Washington",3956,265,3842,267,3164,272,58,46,15,25,223,97,11,19,0,12,371,158,0,12,371,158,114,80,114,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53033021500,53033021500,"Census Tract 215, King County, Washington",4365,293,4243,296,3487,292,117,64,3,6,407,113,9,15,13,19,207,119,0,12,207,119,122,64,120,63,0,12,0,12,0,12,0,12,1,4,1,3,1,3,0,12
1400000US53033021600,53033021600,"Census Tract 216, King County, Washington",5005,246,4656,278,3684,268,109,72,8,12,496,160,73,60,10,15,276,110,19,31,257,105,349,159,179,120,0,17,0,17,0,17,0,17,111,87,59,51,22,34,37,38
1400000US53033021700,53033021700,"Census Tract 217, King County, Washington",8831,394,7840,485,5928,459,217,142,31,35,1153,293,27,29,43,66,441,249,0,17,441,249,991,294,682,242,16,25,16,24,8,18,0,17,203,203,66,78,0,17,66,78
1400000US53033021802,53033021802,"Census Tract 218.02, King County, Washington",5539,286,5053,313,3804,311,44,71,0,17,1095,223,0,17,14,23,96,62,0,17,96,62,486,178,175,92,0,17,79,135,65,103,0,17,167,182,0,17,0,17,0,17
1400000US53033021803,53033021803,"Census Tract 218.03, King County, Washington",4904,361,4538,355,3477,293,218,120,0,12,493,157,0,12,32,37,318,162,21,37,297,151,366,172,85,68,22,37,6,9,0,12,0,12,150,119,103,83,31,29,72,78
1400000US53033021804,53033021804,"Census Tract 218.04, King County, Washington",5097,348,4398,398,3505,336,177,134,17,26,448,133,0,17,7,15,244,139,0,17,244,139,699,316,294,208,1,2,0,17,11,14,0,17,356,242,37,40,15,30,22,27
1400000US53033021903,53033021903,"Census Tract 219.03, King County, Washington",6153,507,5710,491,4653,567,177,151,41,52,645,278,0,17,0,17,194,134,0,17,194,134,443,211,234,218,26,33,20,34,0,17,0,17,60,47,103,97,103,97,0,17
1400000US53033021904,53033021904,"Census Tract 219.04, King County, Washington",4969,213,4640,220,2863,235,71,66,0,12,1404,190,0,12,0,12,302,136,9,14,293,135,329,153,160,107,0,12,0,12,0,12,0,12,169,106,0,12,0,12,0,12
1400000US53033021905,53033021905,"Census Tract 219.05, King County, Washington",5588,377,4571,357,3780,335,5,7,0,17,639,154,0,17,0,17,147,87,0,17,147,87,1017,404,691,254,0,17,0,17,1,2,0,17,309,361,16,26,16,26,0,17
1400000US53033021906,53033021906,"Census Tract 219.06, King County, Washington",4259,207,3937,263,2934,262,92,81,0,12,555,138,0,12,15,27,341,152,0,12,341,152,322,210,184,185,0,12,6,11,0,12,0,12,132,115,0,12,0,12,0,12
1400000US53033022001,53033022001,"Census Tract 220.01, King County, Washington",5376,335,4921,355,3872,339,34,48,15,27,535,175,49,77,0,17,416,212,0,17,416,212,455,251,183,119,0,17,0,17,0,17,0,17,138,176,134,158,0,17,134,158
1400000US53033022003,53033022003,"Census Tract 220.03, King County, Washington",4831,407,4304,359,3154,298,74,57,21,26,709,211,11,19,10,15,325,146,0,12,325,146,527,291,225,164,0,12,0,12,25,39,0,12,184,247,93,74,37,39,56,48
1400000US53033022005,53033022005,"Census Tract 220.05, King County, Washington",5076,301,4791,274,3397,291,68,59,81,126,1019,227,0,17,13,22,213,130,0,17,213,130,285,139,191,126,0,17,0,17,0,17,0,17,73,72,21,34,0,17,21,34
1400000US53033022006,53033022006,"Census Tract 220.06, King County, Washington",4085,351,3621,290,2892,275,27,29,0,12,515,103,0,12,6,11,181,84,0,12,181,84,464,332,455,332,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12
1400000US53033022101,53033022101,"Census Tract 221.01, King County, Washington",4662,240,4508,277,3878,267,60,74,12,18,429,89,0,12,0,12,129,77,0,12,129,77,154,94,136,85,7,10,1,3,0,12,0,12,10,13,0,12,0,12,0,12
1400000US53033022102,53033022102,"Census Tract 221.02, King County, Washington",6461,320,6022,339,4674,317,1,4,9,15,1121,231,0,17,62,70,155,107,0,17,155,107,439,168,310,143,0,17,0,17,0,17,0,17,45,50,84,90,15,27,69,67
1400000US53033022201,53033022201,"Census Tract 222.01, King County, Washington",4431,306,4162,318,3441,271,87,80,0,12,377,135,5,8,0,12,252,117,0,12,252,117,269,117,117,72,10,15,0,12,0,12,0,12,89,73,53,55,14,17,39,39
1400000US53033022202,53033022202,"Census Tract 222.02, King County, Washington",7245,560,6452,535,5011,517,53,42,0,17,1126,287,0,17,0,17,262,155,0,17,262,155,793,417,454,506,0,17,0,17,23,34,0,17,232,157,84,95,0,17,84,95
1400000US53033022203,53033022203,"Census Tract 222.03, King County, Washington",5038,262,4878,267,4084,290,47,46,0,17,547,121,0,17,9,15,191,87,0,17,191,87,160,112,137,100,0,17,0,17,0,17,0,17,23,26,0,17,0,17,0,17
1400000US53033022300,53033022300,"Census Tract 223, King County, Washington",2647,221,2528,222,2162,223,17,20,0,12,205,85,0,12,22,33,122,78,0,12,122,78,119,94,84,80,0,12,0,12,0,12,0,12,35,55,0,12,0,12,0,12
1400000US53033022400,53033022400,"Census Tract 224, King County, Washington",8459,613,8186,607,6929,537,25,29,1,3,876,245,0,17,0,17,355,221,14,22,341,219,273,185,88,74,0,17,26,44,0,17,0,17,49,65,110,122,0,17,110,122
1400000US53033022500,53033022500,"Census Tract 225, King County, Washington",8438,357,7861,388,6555,396,0,17,57,49,839,213,0,17,0,17,410,180,0,17,410,180,577,309,468,313,0,17,0,17,0,17,0,17,109,109,0,17,0,17,0,17
1400000US53033022603,53033022603,"Census Tract 226.03, King County, Washington",5691,430,5200,357,3661,401,60,55,31,51,1173,247,0,17,23,35,252,138,0,17,252,138,491,308,208,155,0,17,0,17,30,35,0,17,158,255,95,98,21,27,74,97
1400000US53033022604,53033022604,"Census Tract 226.04, King County, Washington",4895,332,4481,341,3352,297,0,12,0,12,816,136,15,24,0,12,298,191,0,12,298,191,414,197,389,192,0,12,0,12,0,12,0,12,0,12,25,29,15,24,10,16
1400000US53033022605,53033022605,"Census Tract 226.05, King County, Washington",6217,422,5219,533,3443,584,60,97,0,17,1620,360,0,17,0,17,96,77,0,17,96,77,998,345,544,350,57,91,0,17,0,17,0,17,346,271,51,82,0,17,51,82
1400000US53033022606,53033022606,"Census Tract 226.06, King County, Washington",5653,391,5105,363,3594,367,75,81,0,17,1345,265,0,17,10,18,81,74,0,17,81,74,548,393,471,404,0,17,18,29,0,17,0,17,40,40,19,29,0,17,19,29
1400000US53033022701,53033022701,"Census Tract 227.01, King County, Washington",2923,272,2788,268,2115,216,56,47,0,12,426,183,0,12,9,14,182,152,10,16,172,151,135,87,119,90,9,14,0,12,7,11,0,12,0,12,0,12,0,12,0,12
1400000US53033022702,53033022702,"Census Tract 227.02, King County, Washington",4153,292,4048,275,3363,274,39,33,4,7,386,109,29,43,0,12,227,106,0,12,227,106,105,73,91,76,0,12,0,12,0,12,0,12,14,17,0,12,0,12,0,12
1400000US53033022703,53033022703,"Census Tract 227.03, King County, Washington",2392,190,2306,197,1695,155,96,95,0,12,416,94,0,12,0,12,99,53,0,12,99,53,86,94,85,94,0,12,0,12,0,12,0,12,1,4,0,12,0,12,0,12
1400000US53033022801,53033022801,"Census Tract 228.01, King County, Washington",8719,622,8225,658,3260,512,426,334,27,49,4285,677,0,17,0,17,227,132,66,62,161,103,494,217,399,217,0,17,14,23,0,17,0,17,45,73,36,57,0,17,36,57
1400000US53033022802,53033022802,"Census Tract 228.02, King County, Washington",5030,272,4872,291,3183,251,70,61,0,17,1475,272,3,6,9,16,132,60,0,17,132,60,158,92,122,77,0,17,0,17,0,17,0,17,18,20,18,27,0,17,18,27
1400000US53033022803,53033022803,"Census Tract 228.03, King County, Washington",5556,422,5299,443,2031,353,49,49,0,17,2842,399,109,127,0,17,268,139,0,17,268,139,257,208,99,92,0,17,16,26,0,17,0,17,108,128,34,55,0,17,34,55
1400000US53033022901,53033022901,"Census Tract 229.01, King County, Washington",2963,237,2652,323,1697,312,52,54,0,12,825,128,0,12,0,12,78,57,0,12,78,57,311,213,311,213,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53033022902,53033022902,"Census Tract 229.02, King County, Washington",6490,454,6353,448,4026,356,65,99,0,17,2044,341,0,17,13,21,205,117,30,34,175,114,137,84,107,73,0,17,0,17,0,17,0,17,30,38,0,17,0,17,0,17
1400000US53033023000,53033023000,"Census Tract 230, King County, Washington",5179,275,4915,295,3650,362,111,76,22,23,882,247,1,3,25,30,224,95,18,27,206,90,264,134,215,124,0,17,0,17,0,17,0,17,39,39,10,15,0,17,10,15
1400000US53033023100,53033023100,"Census Tract 231, King County, Washington",4046,239,3727,239,2327,250,89,98,0,12,1083,205,0,12,17,27,211,115,20,29,191,114,319,196,221,177,0,12,0,12,11,17,0,12,66,92,21,23,0,12,21,23
1400000US53033023201,53033023201,"Census Tract 232.01, King County, Washington",6885,650,6604,666,2093,365,56,53,5,11,4200,665,0,17,12,19,238,168,113,119,125,106,281,204,266,204,0,17,0,17,0,17,0,17,15,23,0,17,0,17,0,17
1400000US53033023202,53033023202,"Census Tract 232.02, King County, Washington",4605,350,3613,358,1620,321,487,243,13,19,1336,231,0,12,14,24,143,110,0,12,143,110,992,282,773,320,0,12,0,12,6,10,0,12,192,144,21,34,0,12,21,34
1400000US53033023300,53033023300,"Census Tract 233, King County, Washington",6534,477,5599,464,4200,442,6,16,69,103,1193,247,0,17,49,81,82,66,10,16,72,65,935,419,670,395,0,17,0,17,0,17,0,17,210,256,55,86,55,86,0,17
1400000US53033023401,53033023401,"Census Tract 234.01, King County, Washington",3821,262,3618,296,1943,237,92,62,22,35,1296,204,23,30,0,12,242,109,0,12,242,109,203,139,175,140,0,12,0,12,10,15,0,12,18,15,0,12,0,12,0,12
1400000US53033023403,53033023403,"Census Tract 234.03, King County, Washington",4119,270,3937,285,2745,218,15,22,0,12,974,231,15,24,0,12,188,98,29,46,159,76,182,117,132,102,0,12,0,12,0,12,0,12,11,16,39,53,19,29,20,34
1400000US53033023404,53033023404,"Census Tract 234.04, King County, Washington",3436,245,3257,261,2823,219,16,19,0,12,343,100,0,12,0,12,75,60,0,12,75,60,179,128,138,119,0,12,0,12,0,12,0,12,19,20,22,33,22,33,0,12
1400000US53033023500,53033023500,"Census Tract 235, King County, Washington",3740,247,3648,240,2122,211,95,73,10,16,1151,190,0,12,26,40,244,101,0,12,244,101,92,70,79,54,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53033023601,53033023601,"Census Tract 236.01, King County, Washington",4042,229,3678,282,1880,291,257,123,0,12,1227,351,0,12,0,12,314,186,0,12,314,186,364,214,332,211,0,12,13,20,0,12,0,12,17,26,2,14,2,14,0,12
1400000US53033023603,53033023603,"Census Tract 236.03, King County, Washington",6657,499,5893,539,2429,385,98,79,0,17,3162,589,0,17,0,17,204,248,0,17,204,248,764,470,564,430,0,17,0,17,0,17,0,17,200,240,0,17,0,17,0,17
1400000US53033023604,53033023604,"Census Tract 236.04, King County, Washington",6744,493,5429,547,2801,388,299,185,17,26,1905,375,217,198,0,17,190,138,61,78,129,112,1315,560,325,242,111,73,0,17,12,21,0,17,766,532,101,166,0,17,101,166
1400000US53033023700,53033023700,"Census Tract 237, King County, Washington",4322,209,4129,234,2719,232,71,51,0,12,1077,142,0,12,9,14,253,138,61,64,192,118,193,127,113,123,0,12,0,12,17,26,0,12,63,52,0,12,0,12,0,12
1400000US53033023801,53033023801,"Census Tract 238.01, King County, Washington",2749,246,2563,265,1329,246,13,17,0,12,1013,206,117,169,7,10,84,50,11,17,73,46,186,101,160,93,0,12,0,12,0,12,0,12,6,10,20,30,0,12,20,30
