GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49,VD50,VD51,VD52,VD53,VD54,VD55,VD56,VD57,VD58,VD59,VD60,VD61,VD62,VD63,VD64,VD65,VD66,VD67,VD68,VD69,VD70,VD71
8600000US98295,98295,ZCTA5 98295,4826,4690,4375,7,99,56,6,147,136,131,9,52,14,3,34,0,10,0,0,1,4,0,0,2,2,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98296,98296,ZCTA5 98296,19475,18984,17751,104,112,753,25,239,491,468,41,128,182,12,72,2,4,4,2,1,1,3,6,9,1,22,7,0,1,0,4,0,3,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98297,98297,ZCTA5 98297,104,100,99,0,0,1,0,0,4,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US982HH,982HH,ZCTA5 982HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US982XX,982XX,ZCTA5 982XX,43,34,32,0,0,1,0,1,9,9,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98303,98303,ZCTA5 98303,2416,2372,1934,352,53,17,6,10,44,44,2,6,7,0,2,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98304,98304,ZCTA5 98304,794,777,739,2,13,14,0,9,17,17,0,10,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98305,98305,ZCTA5 98305,407,396,381,1,5,0,0,9,11,11,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98310,98310,ZCTA5 98310,18718,17514,14661,975,258,1126,202,292,1204,1093,161,270,280,45,153,42,29,9,17,7,3,4,45,25,3,107,12,5,4,19,20,1,8,24,10,0,1,0,0,0,1,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98311,98311,ZCTA5 98311,23582,22273,18561,878,215,1985,357,277,1309,1211,147,232,472,81,82,21,47,10,6,16,5,1,52,36,3,92,20,3,0,8,17,5,4,21,11,1,1,0,0,0,0,0,0,0,0,1,6,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98312,98312,ZCTA5 98312,31968,30207,25885,1550,582,1422,239,529,1761,1610,242,459,400,76,185,27,28,10,35,26,5,26,56,27,8,140,44,13,2,11,23,2,6,27,6,1,1,0,0,2,0,0,1,1,0,0,10,5,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98315,98315,ZCTA5 98315,7253,6923,5565,584,93,340,57,284,330,293,49,42,89,9,34,14,15,7,3,0,1,4,11,14,1,33,5,3,0,3,1,0,5,2,8,1,2,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98320,98320,ZCTA5 98320,1197,1139,1088,3,20,7,2,19,58,54,1,18,6,0,29,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98321,98321,ZCTA5 98321,14652,14263,13741,92,169,133,23,105,389,347,29,149,67,14,72,1,1,0,0,3,0,0,10,0,1,39,4,0,1,0,14,4,3,9,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98323,98323,ZCTA5 98323,719,699,689,0,5,1,0,4,20,20,3,8,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98325,98325,ZCTA5 98325,1348,1279,1234,1,20,15,0,9,69,65,6,33,12,0,10,0,0,0,0,0,0,1,1,2,0,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98326,98326,ZCTA5 98326,550,531,459,5,25,2,1,39,19,18,0,11,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98327,98327,ZCTA5 98327,2173,2058,1703,129,18,168,9,31,115,105,11,13,43,4,16,5,7,0,2,0,0,0,3,1,0,10,5,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98328,98328,ZCTA5 98328,8785,8483,8086,41,128,104,22,102,302,280,21,155,49,3,45,0,2,0,0,2,0,0,3,0,0,16,7,0,0,0,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98329,98329,ZCTA5 98329,9257,8891,8522,62,88,107,29,83,366,337,31,125,60,25,78,0,2,1,0,0,0,6,3,6,0,23,6,1,0,0,4,0,2,7,2,0,1,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98330,98330,ZCTA5 98330,63,63,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98331,98331,ZCTA5 98331,6220,6072,5006,90,495,76,14,391,148,145,2,72,19,2,37,4,1,0,0,4,1,1,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98332,98332,ZCTA5 98332,13130,12820,12044,249,141,221,30,135,310,276,41,81,71,9,50,1,2,0,0,0,0,0,14,7,0,27,8,5,0,0,0,0,1,4,6,0,1,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2
8600000US98333,98333,ZCTA5 98333,2803,2737,2637,18,21,46,4,11,66,66,4,23,17,4,9,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98335,98335,ZCTA5 98335,22953,22348,21353,203,138,453,53,148,605,546,57,144,177,38,85,1,15,3,3,1,0,1,13,8,0,57,16,4,0,0,2,0,4,26,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98336,98336,ZCTA5 98336,1198,1176,1147,3,18,2,0,6,22,22,6,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98337,98337,ZCTA5 98337,8332,7829,5986,811,176,401,70,385,503,457,73,108,107,26,45,14,14,4,27,1,4,7,21,5,1,42,9,4,0,5,9,1,5,4,1,0,0,0,0,0,0,0,2,0,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98338,98338,ZCTA5 98338,20694,19837,18615,278,264,347,125,208,857,809,96,282,199,34,115,9,14,1,7,11,2,8,14,13,4,46,13,5,1,1,5,0,7,4,8,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98339,98339,ZCTA5 98339,3498,3339,3166,9,85,53,4,22,159,139,3,80,15,7,26,0,0,0,0,4,1,2,0,1,0,20,1,1,0,2,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98340,98340,ZCTA5 98340,1980,1916,1856,5,16,23,5,11,64,58,1,18,17,0,16,0,3,0,1,0,0,0,1,1,0,6,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98342,98342,ZCTA5 98342,721,710,672,0,24,6,2,6,11,11,0,6,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98345,98345,ZCTA5 98345,403,390,347,10,15,5,7,6,13,12,3,3,0,0,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98346,98346,ZCTA5 98346,8278,8030,7137,30,634,114,24,91,248,225,11,108,39,1,49,1,2,0,0,2,0,3,4,5,0,20,3,3,0,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8600000US98349,98349,ZCTA5 98349,3875,3774,3640,15,60,31,1,27,101,94,7,41,18,2,21,2,0,0,0,0,0,1,0,2,0,7,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98350,98350,ZCTA5 98350,371,352,42,2,307,0,0,1,19,14,0,9,0,0,1,1,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98351,98351,ZCTA5 98351,1065,1039,1007,4,8,11,0,9,26,26,4,12,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98353,98353,ZCTA5 98353,122,118,110,1,0,5,0,2,4,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98354,98354,ZCTA5 98354,5678,5483,5136,63,64,161,16,43,195,177,23,62,50,6,28,0,3,0,1,0,0,1,1,1,1,14,1,2,1,1,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98355,98355,ZCTA5 98355,634,628,610,2,12,0,2,2,6,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98356,98356,ZCTA5 98356,2158,2123,2068,5,18,17,4,11,35,34,0,19,6,1,5,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98357,98357,ZCTA5 98357,1356,1279,173,3,1083,2,0,18,77,63,4,29,2,0,6,2,0,0,0,12,5,2,1,0,0,8,2,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98358,98358,ZCTA5 98358,837,820,811,0,3,4,0,2,17,16,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98359,98359,ZCTA5 98359,3927,3777,3609,26,75,36,6,25,150,135,11,60,33,10,19,0,0,0,0,1,0,0,0,0,1,13,1,0,0,0,3,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98360,98360,ZCTA5 98360,7524,7309,6996,38,86,74,19,96,215,199,15,73,28,12,50,0,2,0,0,3,0,4,3,9,0,13,1,0,0,0,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98361,98361,ZCTA5 98361,1209,1197,1183,0,8,3,0,3,12,12,2,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98362,98362,ZCTA5 98362,21274,20759,19832,95,511,217,23,81,515,470,42,226,90,16,74,2,1,0,2,5,1,3,6,2,0,44,6,3,0,4,5,2,3,18,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98363,98363,ZCTA5 98363,12167,11797,10779,64,753,128,22,51,370,354,31,203,41,9,40,5,0,0,3,8,1,6,4,2,1,15,6,3,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98364,98364,ZCTA5 98364,102,98,95,0,1,2,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98365,98365,ZCTA5 98365,3563,3504,3381,21,29,43,4,26,59,57,2,26,9,3,14,0,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98366,98366,ZCTA5 98366,31594,30072,27226,712,401,1049,308,376,1522,1377,157,394,393,88,182,21,20,4,11,10,8,24,41,12,12,130,31,5,3,5,20,4,9,35,7,1,0,0,0,4,0,0,2,0,0,4,15,8,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98367,98367,ZCTA5 98367,24502,23533,21925,251,282,599,248,228,969,894,65,317,257,50,111,11,11,7,4,8,0,3,38,8,4,70,16,12,0,6,3,0,1,25,5,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98368,98368,ZCTA5 98368,12818,12503,12026,62,144,166,22,83,315,285,27,136,53,11,44,6,0,0,0,0,0,0,7,1,0,28,10,1,0,4,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98370,98370,ZCTA5 98370,25267,24336,22778,163,459,565,81,290,931,852,73,249,228,43,187,7,4,0,1,15,1,5,18,21,0,78,7,7,1,1,25,4,0,21,3,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98371,98371,ZCTA5 98371,20215,19564,18024,300,250,510,44,436,651,607,52,180,188,24,94,6,9,0,6,1,1,1,23,15,7,37,2,5,1,2,2,2,6,14,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98372,98372,ZCTA5 98372,20928,20202,18763,227,180,642,51,339,726,670,82,175,191,22,122,7,10,0,5,7,0,14,14,17,4,54,6,6,0,7,3,2,3,20,6,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98373,98373,ZCTA5 98373,16922,16162,14730,409,161,544,97,221,760,702,90,184,184,42,117,11,14,0,3,7,0,0,21,29,0,52,5,13,0,4,3,1,5,7,3,3,3,1,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98374,98374,ZCTA5 98374,29098,27984,25732,530,296,864,130,432,1114,1018,151,214,352,44,148,8,15,0,6,10,1,7,23,38,1,91,19,5,0,14,10,4,3,19,13,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
8600000US98375,98375,ZCTA5 98375,14052,13482,12203,355,159,488,79,198,570,523,70,128,201,24,67,0,10,1,6,1,2,0,5,8,0,44,14,4,0,1,10,1,0,6,1,0,0,0,0,3,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98376,98376,ZCTA5 98376,1767,1683,1590,13,39,15,2,24,84,84,0,21,5,3,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98377,98377,ZCTA5 98377,2043,2009,1954,8,23,3,4,17,34,34,3,23,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98380,98380,ZCTA5 98380,3412,3298,3142,17,37,45,6,51,114,103,10,40,29,1,18,0,1,0,0,0,0,0,4,0,0,10,1,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8600000US98381,98381,ZCTA5 98381,1484,1450,1076,244,67,28,22,13,34,34,0,16,6,2,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98382,98382,ZCTA5 98382,21547,21148,20320,42,310,284,22,170,399,380,23,194,74,17,53,2,3,0,3,0,1,2,4,4,0,17,3,0,0,3,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98383,98383,ZCTA5 98383,19298,18375,15289,568,165,1917,166,270,923,829,98,153,326,40,79,3,25,4,11,7,5,5,48,24,1,85,8,5,2,4,15,0,1,39,3,2,4,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
8600000US98385,98385,ZCTA5 98385,182,176,163,4,4,5,0,0,6,6,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98387,98387,ZCTA5 98387,35899,33566,27342,2564,506,1845,599,710,2333,2157,389,396,728,76,201,36,100,10,30,12,0,8,103,58,10,148,23,14,3,11,18,3,2,45,13,1,0,2,2,5,2,1,1,0,0,2,14,6,4,0,1,0,0,1,0,0,2,0,0,0,0,0,14,10,0,0,0,2,2,0,0
8600000US98388,98388,ZCTA5 98388,6278,5905,4912,421,51,380,39,102,373,332,73,66,81,14,38,24,16,0,6,2,0,0,12,0,0,40,11,9,1,5,2,0,1,5,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98390,98390,ZCTA5 98390,45264,44058,42128,266,495,585,102,482,1206,1133,121,408,311,60,148,6,4,0,3,12,4,9,35,12,0,66,14,13,1,1,12,1,4,12,3,1,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98392,98392,ZCTA5 98392,2362,2244,1924,10,203,68,5,34,118,106,6,45,20,1,21,0,0,0,0,5,0,0,2,6,0,12,3,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98394,98394,ZCTA5 98394,786,773,758,0,0,6,1,8,13,10,0,1,5,0,2,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98396,98396,ZCTA5 98396,402,390,386,0,4,0,0,0,12,12,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US983HH,983HH,ZCTA5 983HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US983XX,983XX,ZCTA5 983XX,80,73,67,0,6,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98402,98402,ZCTA5 98402,4935,4725,3453,802,133,241,29,67,210,187,33,52,28,9,25,13,4,8,4,1,3,2,3,2,0,23,6,1,1,2,2,0,2,0,3,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98403,98403,ZCTA5 98403,7777,7445,6705,344,96,184,22,94,332,292,47,77,65,10,56,10,3,0,6,6,1,4,3,2,2,39,8,3,1,1,12,0,4,5,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98404,98404,ZCTA5 98404,30679,28280,16323,3985,1418,4063,391,2100,2399,2154,506,350,327,55,307,118,86,28,51,28,5,25,68,190,10,225,68,31,4,30,17,6,16,19,8,4,6,1,2,0,4,2,1,2,3,1,15,4,4,1,2,0,0,3,0,1,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0
8600000US98405,98405,ZCTA5 98405,22355,20819,13162,4857,510,1584,183,523,1536,1369,436,260,159,32,155,125,65,12,46,6,5,5,23,35,5,153,52,10,1,14,15,0,7,16,3,0,7,2,5,1,0,7,0,4,0,9,11,6,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98406,98406,ZCTA5 98406,23511,22490,19989,1082,229,840,112,238,1021,901,193,136,281,35,146,9,35,1,21,6,0,8,12,15,3,109,24,10,0,7,8,1,3,47,3,0,2,0,2,0,2,0,0,0,0,0,11,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98407,98407,ZCTA5 98407,20523,19646,17620,924,204,630,41,227,877,814,142,129,205,31,209,17,16,1,15,5,1,7,13,22,1,56,20,3,0,6,5,0,0,18,0,0,0,0,1,0,2,0,1,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0
8600000US98408,98408,ZCTA5 98408,29095,27065,20049,2949,522,2227,388,930,2030,1783,437,354,341,58,238,71,60,18,47,12,2,6,76,56,7,228,74,25,3,13,27,7,15,29,14,0,1,0,4,7,1,0,8,0,0,0,17,5,1,3,1,0,0,0,1,1,3,0,0,0,2,0,2,2,0,0,0,0,0,0,0
8600000US98409,98409,ZCTA5 98409,21988,20234,13957,3329,401,1412,290,845,1754,1570,437,241,257,37,268,71,82,18,53,20,3,7,31,41,4,176,52,29,8,20,17,0,4,24,10,1,2,0,1,6,1,0,1,0,0,0,8,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98421,98421,ZCTA5 98421,603,581,540,18,4,8,4,7,22,22,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98422,98422,ZCTA5 98422,19726,18883,15719,999,200,1589,79,297,843,765,99,114,259,16,141,19,17,5,19,5,0,3,29,39,0,71,15,11,0,4,7,0,1,24,7,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
