GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1600000US5345005,5345005,"Mercer Island city, Washington",22699,21813,17677,286,51,3615,26,158,886,812,68,70,554,17,36,1,13,0,5,9,0,3,22,13,1,70,16,12,0,0,14,0,1,18,7,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5345180,5345180,"Mesa city, Washington",489,474,331,8,2,2,0,131,15,15,0,2,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5345285,5345285,"Metaline town, Washington",173,170,166,0,4,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5345320,5345320,"Metaline Falls town, Washington",238,233,225,1,5,2,0,0,5,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5345355,5345355,"Methow CDP, Washington",68,68,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5345495,5345495,"Midland CDP, Washington",8962,8291,5053,807,230,944,267,990,671,595,200,118,106,10,51,20,22,9,3,8,17,2,22,3,4,73,29,15,0,6,2,1,1,7,4,0,1,0,0,4,1,0,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5345865,5345865,"Mill Creek city, Washington",18244,17442,13537,396,92,3046,81,290,802,754,137,88,368,22,56,5,26,1,3,2,4,2,18,15,7,44,8,10,0,1,6,5,1,10,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1600000US5345870,5345870,"Mill Creek East CDP, Washington",15709,15041,11028,282,107,3112,50,462,668,612,101,73,276,20,45,1,16,1,5,6,0,5,26,32,5,55,11,8,0,5,12,4,0,13,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5345985,5345985,"Millwood town, Washington",1786,1755,1686,10,23,20,5,11,31,28,5,13,9,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1600000US5346020,5346020,"Milton city, Washington",6968,6603,5773,215,81,358,58,118,365,327,76,66,113,11,29,3,6,1,5,1,0,3,10,2,1,34,4,5,1,0,8,3,4,8,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5346090,5346090,"Mineral CDP, Washington",202,202,197,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5346125,5346125,"Minnehaha CDP, Washington",9771,9408,8189,284,72,491,54,318,363,317,85,80,78,5,42,7,7,2,3,0,0,0,6,2,0,40,8,3,4,3,8,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5346215,5346215,"Mirrormont CDP, Washington",3659,3561,3397,22,19,95,7,21,98,83,12,22,39,2,4,2,0,0,0,0,0,0,2,0,0,11,6,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5346405,5346405,"Moclips CDP, Washington",207,200,136,1,57,0,0,6,7,4,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5346685,5346685,"Monroe city, Washington",17304,16655,13598,611,239,479,67,1661,649,579,71,158,143,24,110,2,3,0,2,4,0,0,55,1,6,67,7,1,2,1,17,3,3,31,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5346725,5346725,"Monroe North CDP, Washington",1666,1617,1540,4,14,20,1,38,49,45,2,9,26,1,5,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5346895,5346895,"Montesano city, Washington",3976,3840,3666,23,66,56,6,23,136,133,10,67,28,5,14,0,1,0,0,5,0,0,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5347175,5347175,"Morton city, Washington",1126,1108,1061,6,14,7,0,20,18,17,2,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5347245,5347245,"Moses Lake city, Washington",20366,19467,15550,334,213,298,28,3044,899,855,117,219,99,12,347,5,7,1,11,5,0,18,6,7,1,36,13,0,0,6,5,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1600000US5347280,5347280,"Moses Lake North CDP, Washington",4418,4179,3087,176,118,67,5,726,239,216,52,49,37,4,51,1,3,1,8,3,0,1,1,5,0,22,5,2,0,6,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5347315,5347315,"Mossyrock city, Washington",759,740,539,1,6,1,0,193,19,18,0,12,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5347490,5347490,"Mountlake Terrace city, Washington",19909,18691,14280,853,212,2221,159,966,1218,1091,236,238,340,35,96,3,21,8,8,11,2,5,47,32,9,110,23,20,0,5,13,6,1,33,8,0,0,0,0,0,0,1,0,0,0,0,16,5,0,0,0,2,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1600000US5347560,5347560,"Mount Vernon city, Washington",31743,30469,23120,323,513,846,68,5599,1274,1168,171,277,180,25,387,5,8,1,20,8,0,42,18,19,7,99,22,7,0,1,14,1,16,18,9,1,0,0,0,4,1,0,0,5,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0
1600000US5347630,5347630,"Mount Vista CDP, Washington",7850,7559,6893,150,66,307,21,122,291,265,50,72,89,9,13,1,0,0,4,1,0,2,11,13,0,25,11,2,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5347665,5347665,"Moxee city, Washington",3308,3183,2344,19,77,40,1,702,125,114,24,35,16,0,35,1,0,0,0,0,1,0,0,2,0,11,2,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5347735,5347735,"Mukilteo city, Washington",20254,19351,15172,346,115,3457,34,227,903,848,105,115,407,27,65,12,23,1,20,5,2,1,29,35,1,49,18,5,0,0,2,0,4,13,4,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0
1600000US5347805,5347805,"Naches town, Washington",795,781,738,5,12,0,0,26,14,14,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5347980,5347980,"Napavine city, Washington",1766,1675,1607,3,13,14,1,37,91,88,14,39,14,5,15,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5348015,5348015,"Naselle CDP, Washington",419,398,357,1,15,8,2,15,21,20,1,14,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5348225,5348225,"Navy Yard City CDP, Washington",2477,2250,1879,122,41,118,57,33,227,202,51,50,57,11,20,3,2,2,1,2,0,0,3,0,0,22,7,3,0,1,0,1,2,5,0,0,2,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5348295,5348295,"Neah Bay CDP, Washington",865,781,105,2,667,1,0,6,84,66,0,49,1,0,0,3,0,0,0,12,0,1,0,0,0,18,5,0,0,0,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5348330,5348330,"Neilton CDP, Washington",315,296,253,1,20,0,0,22,19,17,0,12,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5348540,5348540,"Nespelem town, Washington",236,219,25,1,189,1,0,3,17,17,1,8,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5348550,5348550,"Nespelem Community CDP, Washington",253,249,12,0,237,0,0,0,4,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5348645,5348645,"Newcastle city, Washington",10380,9856,6784,270,38,2561,34,169,524,464,71,36,277,21,16,5,19,0,0,1,0,0,11,6,1,53,23,9,0,3,7,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5348820,5348820,"Newport city, Washington",2126,2048,1962,7,21,24,9,25,78,69,5,39,11,3,5,0,0,0,4,0,0,2,0,0,0,9,2,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349030,5349030,"Nile CDP, Washington",140,140,134,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349193,5349193,"Nisqually Indian Community CDP, Washington",575,517,142,6,342,6,12,9,58,48,0,10,4,2,0,5,0,0,0,2,12,13,0,0,0,10,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349275,5349275,"Nooksack city, Washington",1338,1272,1089,2,31,22,2,126,66,57,9,15,9,2,19,1,0,0,0,0,1,1,0,0,0,6,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349415,5349415,"Normandy Park city, Washington",6335,6054,5473,51,55,372,19,84,281,249,27,59,96,12,23,4,4,0,2,1,0,1,6,10,4,30,9,4,0,0,2,0,1,12,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349485,5349485,"North Bend city, Washington",5731,5526,5196,30,54,93,7,146,205,198,23,83,42,6,34,2,0,0,0,1,0,0,3,3,1,5,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349555,5349555,"North Bonneville city, Washington",956,937,907,3,7,14,0,6,19,15,1,5,2,0,6,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349765,5349765,"North Fort Lewis CDP, Washington",2699,2471,1820,355,28,106,32,130,228,213,56,32,58,7,30,5,7,1,4,1,0,0,6,3,3,13,2,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349940,5349940,"North Lynnwood CDP, Washington",16574,15581,10016,1105,142,3385,161,772,993,860,184,166,287,21,79,19,36,7,2,3,0,8,28,14,6,129,53,16,3,2,9,0,6,30,5,0,0,0,2,1,0,0,0,0,2,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349992,5349992,"North Marysville CDP, Washington",108,108,88,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350007,5350007,"North Omak CDP, Washington",688,673,86,4,513,2,0,68,15,15,0,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350045,5350045,"Northport town, Washington",295,289,278,1,5,2,0,3,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350115,5350115,"North Puyallup CDP, Washington",1743,1689,1569,16,28,35,4,37,54,47,4,23,13,0,5,1,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350183,5350183,"North Sultan CDP, Washington",264,257,249,1,1,3,0,3,7,7,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350195,5350195,"Northwest Stanwood CDP, Washington",149,145,133,1,1,5,0,5,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350210,5350210,"North Yelm CDP, Washington",2906,2743,2482,51,64,74,11,61,163,152,23,50,38,8,21,0,2,0,0,2,7,0,1,0,0,10,2,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350325,5350325,"Oakesdale town, Washington",422,414,410,0,0,2,0,2,8,8,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350360,5350360,"Oak Harbor city, Washington",22075,20364,16023,1071,195,2254,221,600,1711,1524,318,242,575,56,92,25,83,12,20,14,6,6,47,24,4,172,37,22,2,2,15,8,11,37,7,0,1,5,0,11,12,0,1,0,0,1,13,4,0,1,4,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
1600000US5350430,5350430,"Oakville city, Washington",684,666,592,4,35,6,1,28,18,14,1,11,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350500,5350500,"Ocean City CDP, Washington",200,194,161,1,9,10,1,12,6,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350535,5350535,"Ocean Park CDP, Washington",1573,1550,1403,10,28,11,5,93,23,23,0,17,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350570,5350570,"Ocean Shores city, Washington",5569,5336,5024,51,117,97,11,36,233,220,5,132,34,7,19,1,2,0,0,10,0,7,0,3,0,12,6,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350745,5350745,"Odessa town, Washington",910,895,869,3,12,2,0,9,15,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350920,5350920,"Okanogan city, Washington",2552,2430,2037,12,201,11,6,163,122,105,12,45,8,2,20,3,0,0,1,6,0,6,0,2,0,17,2,0,0,0,2,0,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351300,5351300,"Olympia city, Washington",46478,44150,38895,931,498,2799,180,847,2328,2114,487,567,624,83,183,27,27,8,8,16,6,13,43,18,4,201,71,21,5,6,29,7,5,40,6,2,0,0,0,0,2,0,5,2,0,0,13,7,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351340,5351340,"Omak city, Washington",4845,4649,3447,27,841,27,2,305,196,180,12,119,7,2,26,2,0,1,1,0,1,8,0,1,0,16,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351410,5351410,"Onalaska CDP, Washington",621,609,575,3,20,0,0,11,12,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351795,5351795,"Orchards CDP, Washington",19556,18611,16106,405,175,967,175,783,945,855,180,234,200,58,102,22,11,2,12,3,1,1,20,8,1,77,15,4,4,4,15,0,1,26,2,3,1,0,0,2,0,0,0,0,0,0,12,6,0,0,2,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1600000US5351830,5351830,"Orient CDP, Washington",115,111,100,0,9,1,0,1,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351970,5351970,"Oroville city, Washington",1686,1615,1328,13,40,19,1,214,71,69,1,30,5,1,28,0,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352005,5352005,"Orting city, Washington",6746,6408,5927,103,95,87,33,163,338,303,43,102,70,12,38,2,8,0,0,3,1,10,11,2,1,32,8,2,0,1,4,2,2,9,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352110,5352110,"Oso CDP, Washington",180,179,170,1,1,1,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352215,5352215,"Othello city, Washington",7364,7130,3932,35,162,86,0,2915,234,223,11,10,14,5,145,0,3,0,4,0,0,7,3,21,0,7,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352267,5352267,"Otis Orchards-East Farms CDP, Washington",6220,6026,5796,18,82,74,4,52,194,176,17,95,29,8,17,4,0,0,0,0,0,0,2,3,1,18,2,1,5,1,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352285,5352285,"Outlook CDP, Washington",292,278,177,1,0,1,0,99,14,12,0,1,7,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352378,5352378,"Oyehut CDP, Washington",85,82,79,0,1,2,0,0,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352495,5352495,"Pacific city, Washington",6606,6181,4573,208,124,597,120,559,425,393,81,84,86,17,65,9,12,0,3,6,1,7,11,4,7,32,11,2,2,0,6,0,1,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352530,5352530,"Pacific Beach CDP, Washington",291,269,243,1,24,0,1,0,22,22,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352600,5352600,"Packwood CDP, Washington",342,326,318,0,4,2,0,2,16,16,0,9,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352950,5352950,"Palouse city, Washington",998,968,942,0,13,9,0,4,30,30,2,19,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353265,5353265,"Parker CDP, Washington",154,148,93,0,16,5,0,34,6,6,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353335,5353335,"Parkland CDP, Washington",35803,32642,21549,4144,496,2969,1304,2180,3161,2784,782,397,667,123,241,90,140,50,71,20,8,6,139,24,26,342,74,77,26,14,30,5,5,54,23,6,5,2,4,3,5,3,3,0,0,3,33,15,5,0,4,1,0,7,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1600000US5353440,5353440,"Parkwood CDP, Washington",7126,6708,5901,175,81,298,172,81,418,364,66,100,119,28,9,4,6,3,3,1,1,0,21,0,3,54,10,9,1,3,8,0,1,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353545,5353545,"Pasco city, Washington",59781,57811,33349,1120,328,1155,74,21785,1970,1810,285,265,257,33,778,17,5,5,61,4,0,28,14,34,24,150,14,7,0,33,7,0,19,35,13,4,0,0,10,3,3,1,0,1,0,0,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
1600000US5353720,5353720,"Pateros city, Washington",667,650,513,1,21,0,0,115,17,16,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353800,5353800,"Peaceful Valley CDP, Washington",3324,3208,2931,23,81,25,3,145,116,104,17,59,11,2,8,2,0,0,0,3,0,0,1,1,0,12,4,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
