GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
8600000US98198,98198,ZCTA5 98198,26879,3904,22975,22186,15821,2562,274,2904,597,28,789,694,118,183,214,30,5,27,24,7,3,12,11,1,45,12,2,87,35,7,2,3,13,1,0,10,0,0,4,2,1,5,0,0,3,0,0,1,8,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98199,98199,ZCTA5 98199,16037,633,15404,14981,13544,246,64,1061,37,29,423,373,46,97,167,18,8,5,7,1,1,5,0,0,13,5,0,47,13,4,0,0,9,0,0,19,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98201,98201,ZCTA5 98201,23872,1840,22032,21443,19075,869,390,928,153,28,589,542,95,223,138,25,7,8,14,1,0,11,0,0,15,1,4,42,13,4,0,0,11,3,0,8,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98203,98203,ZCTA5 98203,26396,2213,24183,23467,20474,726,259,1867,110,31,716,652,98,229,218,13,15,13,15,0,4,8,3,4,21,11,0,59,17,2,1,0,17,1,0,20,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98204,98204,ZCTA5 98204,29341,5755,23586,22794,17095,1622,259,3540,236,42,792,715,128,187,212,30,15,21,24,4,4,16,7,0,50,16,1,75,25,7,0,1,9,0,2,20,3,0,3,0,0,2,1,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98205,98205,ZCTA5 98205,8806,532,8274,8067,7546,118,51,315,29,8,207,190,18,74,62,17,5,4,0,0,0,4,0,0,4,2,0,16,6,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98207,98207,ZCTA5 98207,758,92,666,640,463,119,6,48,4,0,26,25,6,5,8,1,0,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98208,98208,ZCTA5 98208,38245,3139,35106,34080,28400,1064,269,4156,133,58,1026,935,164,221,307,40,12,26,36,2,4,9,2,5,70,31,6,89,42,5,0,1,13,0,1,17,4,0,2,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98220,98220,ZCTA5 98220,522,22,500,484,472,3,7,1,0,1,16,14,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98221,98221,ZCTA5 98221,16658,555,16103,15784,15220,78,137,313,20,16,319,306,20,174,75,11,9,1,1,0,0,5,1,1,7,1,0,11,3,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
8600000US98222,98222,ZCTA5 98222,30,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98223,98223,ZCTA5 98223,30564,1499,29065,28502,27236,179,354,640,53,40,563,532,49,280,136,17,14,7,4,0,2,4,0,0,15,3,1,28,9,1,0,0,7,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98224,98224,ZCTA5 98224,259,10,249,245,234,0,8,3,0,0,4,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98225,98225,ZCTA5 98225,40497,2015,38482,37238,34549,516,519,1521,63,70,1244,1148,145,348,521,37,9,18,21,2,3,7,1,2,24,10,0,91,31,8,0,1,19,1,0,25,1,0,1,0,1,2,0,0,0,0,0,1,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98226,98226,ZCTA5 98226,32157,1839,30318,29598,25588,252,1767,1842,93,56,720,664,75,233,204,25,13,17,10,1,3,25,6,0,24,24,4,53,16,6,1,0,10,0,2,11,2,1,1,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98229,98229,ZCTA5 98229,24021,1116,22905,22378,21023,248,237,777,39,54,527,488,75,160,186,15,11,7,10,2,1,7,0,0,11,3,0,37,20,2,1,1,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98230,98230,ZCTA5 98230,12277,518,11759,11496,10745,112,107,447,70,15,263,246,27,126,54,8,3,5,2,0,0,4,1,0,9,6,1,15,6,0,0,0,2,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98232,98232,ZCTA5 98232,3128,163,2965,2909,2829,4,26,40,7,3,56,53,4,38,7,0,1,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98233,98233,ZCTA5 98233,10859,2187,8672,8549,8069,69,91,291,15,14,123,112,12,45,42,2,2,2,2,0,0,2,0,0,3,0,0,11,4,1,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98235,98235,ZCTA5 98235,83,7,76,74,73,0,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98236,98236,ZCTA5 98236,4631,114,4517,4446,4331,15,29,61,7,3,71,65,4,36,19,1,0,0,0,0,0,0,0,0,3,2,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98237,98237,ZCTA5 98237,3184,88,3096,3033,2940,9,50,21,1,12,63,63,4,43,7,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98238,98238,ZCTA5 98238,62,8,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
