GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",2980,2923,1225,1687,160,243,532,752,11,0,0,11,57,27,30
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",2245,2123,757,1327,182,254,177,714,39,0,0,39,122,18,104
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",1369,1337,520,791,102,220,142,327,26,0,0,26,32,15,17
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",1198,1125,362,757,126,199,143,289,6,0,0,6,73,25,48
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",1910,1787,799,972,263,280,125,304,16,5,0,11,123,76,47
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",232,217,90,127,24,40,19,44,0,0,0,0,15,11,4
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",269,259,38,221,16,62,84,59,0,0,0,0,10,0,10
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",844,794,294,477,140,119,98,120,23,0,0,23,50,25,25
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",1156,1111,444,640,104,147,107,282,27,15,0,12,45,23,22
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",971,940,355,554,66,222,127,139,31,0,13,18,31,26,5
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",2943,2850,1271,1531,409,417,203,502,48,9,0,39,93,21,72
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",4408,4167,1837,2232,464,753,206,809,98,15,0,83,241,123,118
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",4683,4475,2166,2253,314,786,352,801,56,0,8,48,208,121,87
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",4231,3986,2112,1807,278,696,249,584,67,0,0,67,245,147,98
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",4985,4756,2544,2133,326,831,245,731,79,0,0,79,229,95,134
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",2997,2843,1388,1437,261,485,168,523,18,10,0,8,154,93,61
1400000US53033010000,53033010000,"Census Tract 100, King County, Washington",1852,1772,859,882,175,224,77,406,31,0,0,31,80,44,36
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",2085,2003,925,1049,214,396,139,300,29,0,0,29,82,47,35
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",2449,2316,1132,1143,185,465,125,368,41,0,0,41,133,70,63
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",1307,1263,441,808,158,251,112,287,14,0,0,14,44,18,26
1400000US53033010400,53033010400,"Census Tract 104, King County, Washington",1640,1593,852,726,109,230,89,298,15,0,0,15,47,27,20
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",4567,4413,1974,2365,319,855,334,857,74,0,0,74,154,51,103
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",6008,5679,2871,2747,541,760,379,1067,61,0,0,61,329,180,149
1400000US53033010700,53033010700,"Census Tract 107, King County, Washington",1759,1668,712,917,105,213,145,454,39,0,0,39,91,19,72
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",1968,1892,924,952,133,349,153,317,16,0,0,16,76,21,55
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",618,588,291,297,64,97,28,108,0,0,0,0,30,21,9
1400000US53033011000,53033011000,"Census Tract 110, King County, Washington",568,510,280,230,43,79,55,53,0,0,0,0,58,22,36
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",488,441,208,233,27,92,25,89,0,0,0,0,47,21,26
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",1558,1449,587,853,216,179,138,320,9,0,0,9,109,80,29
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",1254,1242,726,511,42,218,48,203,5,0,0,5,12,0,12
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",3113,3010,1492,1484,232,469,199,584,34,0,0,34,103,78,25
1400000US53033011400,53033011400,"Census Tract 114, King County, Washington",3798,3542,1866,1630,276,450,139,765,46,0,0,46,256,120,136
