GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033021100,53033021100,"Census Tract 211, King County, Washington",2939,2729,1615,1068,140,410,124,394,46,0,13,33,210,132,78
1400000US53033021300,53033021300,"Census Tract 213, King County, Washington",3259,2953,1717,1121,195,420,105,401,115,6,44,65,306,177,129
1400000US53033021400,53033021400,"Census Tract 214, King County, Washington",3256,3092,1847,1229,117,396,126,590,16,0,0,16,164,101,63
1400000US53033021500,53033021500,"Census Tract 215, King County, Washington",3834,3652,1992,1623,194,504,259,666,37,0,0,37,182,92,90
1400000US53033021600,53033021600,"Census Tract 216, King County, Washington",3928,3672,2036,1559,177,558,155,669,77,0,0,77,256,152,104
1400000US53033021700,53033021700,"Census Tract 217, King County, Washington",4535,4161,2577,1487,224,494,193,576,97,37,0,60,374,182,192
1400000US53033021802,53033021802,"Census Tract 218.02, King County, Washington",3492,3295,1816,1439,153,443,166,677,40,9,0,31,197,80,117
1400000US53033021803,53033021803,"Census Tract 218.03, King County, Washington",3655,3329,1776,1545,243,426,219,657,8,0,0,8,326,99,227
1400000US53033021804,53033021804,"Census Tract 218.04, King County, Washington",3719,3519,2042,1442,137,490,99,716,35,0,0,35,200,103,97
1400000US53033021903,53033021903,"Census Tract 219.03, King County, Washington",4955,4673,2277,2343,362,702,289,990,53,4,0,49,282,130,152
1400000US53033021904,53033021904,"Census Tract 219.04, King County, Washington",3568,3146,1672,1440,156,346,127,811,34,5,0,29,422,94,328
